name,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
"I_know_what_you_want","0.759","0.648","85.996","0.306","0.0142","0","4","0.648","6","324307","-4.315","0.518","1"
"tempo","0.482","0.0903","120.959","0.0502","0.192","0","4","0.769","10","218744","-7.205","0.487","1"
"ride","0.719","0.0714","129.961","0.0484","0.00131","1.47e-05","4","0.694","7","274147","-4.538","0.352","1"
"say_my_name","0.678","0.149","138.009","0.102","0.273","0","4","0.713","5","271333","-3.525","0.734","0"
"last_night","0.833","0.485","121.002","0.0912","0.256","0.00159","4","0.888","3","388226","-4.381","0.962","0"
"bood_up","0.779","0.078","81.965","0.0531","0.0862","0","4","0.561","10","256064","-5.107","0.235","0"
"low","0.419","0.128","85.351","0.076","0.034","0.72","1","0.175","0","494805","-24.524","0.0901","0"
"bed","0.606","0.058","127.901","0.0504","0.17","0","4","0.684","5","275107","-7.268","0.723","0"
"Lets_get_married","0.627","0.128","109.821","0.0538","0.175","0","4","0.761","1","263227","-5.554","0.891","1"
"gold_digger","0.699","0.0917","92.939","0.384","0.0223","0","4","0.638","1","207627","-5.54","0.66","0"
"better","0.552","0.104","97.949","0.097","0.0765","0.334","4","0.596","0","229320","-10.278","0.112","0"
"love_lies","0.648","0.134","143.955","0.0449","0.0956","0","4","0.708","6","201707","-5.626","0.338","1"
"young_dumb_and_broke","0.539","0.165","136.949","0.0421","0.199","1.66e-05","4","0.798","1","202547","-6.351","0.394","1"
"we_belong_together","0.469","0.0928","139.975","0.0835","0.0358","0","4","0.838","0","201400","-7.992","0.778","1"
"be_without_you","0.689","0.304","146.496","0.135","0.083","0","4","0.724","2","246333","-5.922","0.693","0"
"get_ur_freak_on","0.75","0.095","177.87","0.247","0.533","0.108","4","0.797","0","211120","-9.369","0.74","1"
"work_it","0.677","0.0732","101.868","0.283","0.0778","0","4","0.884","1","263227","-5.603","0.584","1"
"one_in_a_million","0.794","0.327","99.999","0.0364","0.122","2.86e-06","4","0.763","11","243227","-6.078","0.65","1"
"miss_independent","0.683","0.235","171.86","0.115","0.522","0","4","0.673","1","232000","-5.693","0.713","1"
"so_sick","0.592","0.202","94.933","0.262","0.273","0","4","0.699","6","207187","-8.298","0.589","1"
"dilemma","0.534","0.221","168.119","0.167","0.211","2.91e-05","4","0.725","2","289173","-8.364","0.621","0"
"body_on_me","0.643","0.0956","180.193","0.275","0.144","0","4","0.654","7","209707","-7.079","0.784","0"
"karma","0.571","0.106","104.95","0.174","0.172","0","4","0.592","1","176076","-7.132","0.424","1"
"buy_you_a_drank","0.55","0.0737","80.001","0.262","0.0108","0","4","0.451","1","227960","-8.137","0.594","1"
"hate_it_or_love_it","0.785","0.123","99.975","0.204","0.122","0","4","0.807","9","206400","-4.947","0.424","1"
"heart_attack","0.863","0.228","150.029","0.131","0.0593","0","4","0.608","11","233147","-4.87","0.476","1"
"burn","0.477","0.12","119.928","0.108","0.314","0","4","0.796","1","231933","-7.161","0.685","1"
"yeah","0.791","0.0388","105.018","0.112","0.0183","0","4","0.894","2","250373","-4.699","0.583","1"
"peace_sign","0.535","0.192","119.936","0.0453","0.141","0","4","0.796","8","178040","-7.783","0.349","1"
"good_kisser","0.782","0.109","97.516","0.189","0.379","0","4","0.64","5","249626","-4.177","0.825","0"
"love_in_this_club","0.712","0.167","140.012","0.0732","0.0572","0","4","0.573","0","259720","-5.976","0.346","1"
"arms_around_you","0.723","0.126","104.969","0.0412","0.0302","2.06e-06","4","0.703","9","198903","-5.45","0.288","0"
"its_not_my_time","0.935","0.106","128.025","0.0619","0.00133","8.37e-06","4","0.532","0","241960","-4.798","0.309","1"
"kryptonite","0.865","0.168","99.01","0.0286","0.00664","1.12e-05","4","0.545","11","233933","-5.708","0.543","0"
"let_me_go","0.856","0.107","91.998","0.0387","0.0192","0","4","0.478","1","243053","-4.881","0.454","0"
"when_i'm_gone","0.765","0.104","74.072","0.033","0.00457","0","4","0.496","7","260507","-5.66","0.337","1"
"let_there_be_rock","0.727","0.0767","91.134","0.0886","0.000208","0.613","4","0.493","11","366347","-5.807","0.427","0"
"shoot_to_thrill","0.904","0.396","141.038","0.0747","0.000239","0.0879","4","0.457","2","317427","-5.303","0.48","1"
"thunderstruck","0.889","0.217","133.519","0.0364","0.000147","0.0114","4","0.501","4","292880","-5.175","0.257","1"
"crazy","0.866","0.137","162.086","0.0384","0.0868","0","3","0.37","6","316693","-3.879","0.427","0"
"cryin","0.856","0.367","105.872","0.0327","0.000202","0.0101","3","0.445","9","308333","-3.674","0.486","1"
"Livin'_On_The_Edge_","0.881","0.39","84.58","0.0347","0.0019","0.00429","4","0.399","2","380893","-4.341","0.272","1"
"black_velvet","0.366","0.106","91.147","0.0312","0.273","9.04e-05","4","0.754","8","287440","-10.07","0.469","1"
"bed_of_nails","0.971","0.528","137.497","0.1","0.00295","5.04e-05","4","0.252","10","259987","-5.597","0.305","0"
"poison","0.908","0.18","118.698","0.109","0.0327","8.85e-06","4","0.28","2","270080","-5.509","0.26","0"
"addicted_to_pain","0.991","0.164","118.018","0.0957","1.96e-05","0.000292","4","0.517","1","256873","-3.833","0.321","1"
"broken_wings","0.713","0.121","138.095","0.0345","0.00695","0.000106","4","0.447","10","306600","-5.387","0.138","0"
"open_your_eyes","0.904","0.36","162.271","0.0806","0.000284","1.13e-06","4","0.179","2","298600","-3.95","0.347","1"
"r_u_mine","0.758","0.303","97.094","0.0371","0.00616","0","4","0.288","6","201726","-5.692","0.619","0"
"like_a_stone","0.568","0.0997","107.849","0.0276","0.00797","0","4","0.614","7","293960","-5.477","0.516","0"
"adams_song","0.771","0.262","136.058","0.0364","0.039","0","4","0.514","0","249754","-5.756","0.359","1"
"all_the_small_things","0.891","0.547","148.599","0.057","0.0122","0","4","0.439","0","168000","-4.764","0.695","1"
"first_date","0.928","0.18","95.594","0.0411","0.000715","0","4","0.579","0","171533","-4.344","0.882","1"
"i_miss_you","0.778","0.0841","110.022","0.0379","0.00136","6.79e-06","4","0.659","11","227240","-6.423","0.623","1"
"song_2","0.789","0.0754","129.804","0.0676","0.00178","0.0071","4","0.674","8","121160","-6.903","0.918","1"
"have_a_nice_day","0.896","0.213","130.046","0.0778","4.91e-05","0.000235","4","0.494","4","229107","-4.056","0.615","1"
"its_my_life","0.903","0.341","120.069","0.0505","0.0338","1.53e-05","4","0.537","0","224493","-3.997","0.571","0"
"livin_on_a_prayer","0.887","0.325","122.494","0.0345","0.0768","9.93e-05","4","0.534","0","249293","-3.777","0.72","1"
"runaway","0.897","0.152","152.497","0.0627","0.00482","2.38e-05","4","0.476","9","230667","-4.237","0.667","0"
"hero","0.843","0.179","147.387","0.0364","0.00216","0","3","0.427","4","200480","-4.54","0.304","1"
"mr_jones","0.817","0.246","141.607","0.0382","0.211","1.42e-06","4","0.581","0","272507","-6.542","0.779","1"
"with_arms_wide_open","0.539","0.117","138.852","0.0302","0.00425","0.00089","4","0.41","0","274800","-8.412","0.141","1"
"crawling_back_to_you","0.9","0.191","151.036","0.0479","0.00667","0","4","0.426","0","225400","-3.428","0.161","0"
"its_not_over","0.912","0.245","145.942","0.0615","0.0525","0","4","0.423","10","214831","-3.232","0.338","0"
"breakfast_at_tiffany's","0.829","0.097","110.377","0.0293","0.12","0","4","0.628","2","257373","-5.484","0.503","1"
"perfect_strangers","0.713","0.379","97.571","0.0253","0.00383","0.0103","4","0.526","2","328427","-7.623","0.566","1"
"pour_some_sugar_on_me","0.953","0.283","84.989","0.096","0.00211","0","4","0.267","1","267307","-4.899","0.568","0"
"save_tonight","0.693","0.113","119.567","0.0353","9.24e-05","5.46e-05","4","0.547","0","239227","-8.786","0.583","1"
"inside_out","0.818","0.367","175.668","0.0444","0.114","0","4","0.483","11","219467","-7.666","0.691","1"
"santa_monica","0.942","0.367","100.446","0.132","0.156","0","4","0.491","7","191507","-5.333","0.387","1"
"everlong","0.882","0.0805","158.066","0.0369","5.96e-05","0.00031","4","0.412","11","250547","-5.54","0.356","0"
"iris","0.79","0.0811","155.667","0.0363","0.00133","5.61e-06","3","0.291","11","289907","-5.683","0.513","0"
"slide","0.843","0.0404","112.423","0.0374","0.00483","0","4","0.395","8","212067","-4.476","0.481","1"
"i_dont_wanna_be_in_love","0.884","0.187","124.968","0.0428","0.0226","0","4","0.64","6","244000","-2.609","0.573","1"
"i_just_wanna_live","0.83","0.103","111.033","0.0356","0.0144","0","4","0.803","10","166053","-4.636","0.935","0"
"lifestyles_of_the_rich_and_famous","0.93","0.0686","106.22","0.0374","0.00043","0","4","0.62","1","190173","-3.685","0.609","1"
"the_anthem","0.939","0.139","177.751","0.126","0.00666","0","4","0.494","1","175093","-3.127","0.893","1"
"basket_case","0.943","0.091","85.064","0.0602","0.00293","8.71e-06","4","0.442","3","181533","-3.205","0.781","1"
"boulevard_of_broken_dreams","0.682","0.0589","167.06","0.0294","0.00552","2.94e-05","4","0.496","8","262333","-4.095","0.474","1"
"holiday","0.827","0.301","167.086","0.0362","0.000659","2.55e-06","4","0.29","8","493400","-3.451","0.45","1"
"paradise_city","0.949","0.218","100.346","0.0896","0.0214","0.00778","4","0.274","11","406307","-8.642","0.497","1"
"sweet_child_o_mine","0.901","0.128","125.148","0.0526","0.141","0.0675","4","0.449","6","356400","-7.711","0.696","1"
"welcome_to_the_jungle","0.955","0.317","123.343","0.0856","0.0326","0.284","4","0.445","8","273600","-8.027","0.336","1"
"patience","0.297","0.109","120.021","0.0306","0.686","0.000107","4","0.457","6","354880","-12.511","0.333","1"
"better_than_me","0.675","0.172","139.87","0.0305","0.206","1.27e-06","4","0.452","2","223533","-5.172","0.23","0"
"born_to_be_wild","0.958","0.446","146.077","0.0778","0.000145","0.052","4","0.39","2","239320","-4.33","0.356","1"
"without_you","0.828","0.131","136.033","0.0345","0.0315","5.13e-06","4","0.417","3","232267","-3.745","0.332","1"
"cry_for_love","0.81","0.311","138.357","0.0361","0.000305","0.0698","4","0.535","9","268533","-13.584","0.563","0"
"little_know_it_all","0.983","0.233","148.043","0.119","7.2e-05","2.25e-05","4","0.323","8","213373","-3.018","0.399","1"
"are_you_gonna_be_my_girl","0.953","0.152","105.046","0.0855","0.00148","0.000582","4","0.613","2","213800","-3.435","0.537","1"
"put_your_money_where_your_mouth_is","0.916","0.0553","130.488","0.0759","0.000184","0.00167","4","0.532","11","156467","-3.95","0.394","0"
"shes_a_genius","0.948","0.108","152.281","0.149","0.0227","2.35e-05","4","0.502","9","178840","-2.411","0.551","1"
"i_hate_myself_for_loving_you","0.883","0.192","117.928","0.0539","0.0846","1.2e-06","4","0.611","9","246800","-11.225","0.604","1"
"the_old_man_down_the_road","0.809","0.0584","133.838","0.0289","0.0271","0.000633","4","0.768","9","214093","-5.816","0.737","1"
"ruby","0.939","0.0774","93.416","0.0512","0.00673","4.85e-06","4","0.451","5","204200","-2.82","0.448","0"
"sex_on_fire","0.905","0.136","153.398","0.054","0.00172","0.0104","4","0.542","9","203347","-5.653","0.374","1"
"given_up","0.885","0.0448","100.088","0.0438","0.00117","0.000473","4","0.655","7","189293","-4.116","0.938","1"
"the_catalyst","0.925","0.104","135.009","0.0362","0.0372","0","4","0.56","0","339853","-5.48","0.178","1"
"my_own_worst_enemy","0.946","0.398","103.408","0.0637","0.00129","0","4","0.494","4","169027","-2.757","0.741","1"
"last_of_a_dyin'_breed","0.962","0.193","91.989","0.0447","2.11e-05","0.77","4","0.441","9","231520","-4.408","0.494","1"
"still_unbroken","0.896","0.197","177.727","0.0721","0.00109","0.00124","4","0.322","6","308667","-5.299","0.221","1"
"burn_it_to_the_ground","0.922","0.363","132.059","0.0744","0.000247","0.388","4","0.617","11","212347","-3.474","0.6","1"
"how_you_remind_me","0.764","0.099","172.094","0.033","0.00135","0","4","0.446","10","223840","-5.042","0.543","1"
"savin'_me","0.815","0.414","164.021","0.0276","0.000731","0","4","0.441","3","219320","-4.088","0.522","1"
"absolutely","0.94","0.0939","96.493","0.066","0.000891","0","4","0.481","7","189333","-5.204","0.66","1"
"come_as_you_are","0.825","0.0855","119.987","0.0401","0.000182","0.000948","4","0.505","4","218920","-5.721","0.541","0"
"you_know_you're_right","0.716","0.135","168.049","0.106","0.0407","0.00123","4","0.289","5","217000","-6.53","0.344","0"
"wonderwall","0.865","0.234","174.53","0.0381","0.000453","0","4","0.372","2","258733","-4.918","0.478","1"
"alive","0.875","0.402","75.009","0.0422","0.00752","0.000461","4","0.284","11","340907","-6.069","0.595","0"
"even_flow","0.944","0.298","105.338","0.0761","0.00178","4.54e-06","4","0.394","10","292581","-6.506","0.265","0"
"drive","0.432","0.226","142.642","0.0283","0.175","0.001","4","0.467","7","271333","-11.753","0.238","1"
"the_one_i_love","0.841","0.346","127.861","0.0358","0.000395","1.21e-06","4","0.488","2","197800","-4.626","0.559","1"
"black_betty","0.865","0.0769","117.528","0.098","0.018","0.00135","4","0.465","11","237893","-9.573","0.677","0"
"californication","0.767","0.127","96.483","0.027","0.0021","0.00165","4","0.592","9","329733","-2.788","0.328","0"
"cant_stop","0.938","0.167","91.455","0.0456","0.0179","0","4","0.618","9","269000","-3.442","0.875","1"
"sympathy_for_the_devil","0.668","0.0588","116.063","0.214","0.518","0","4","0.702","9","378147","-9.237","0.561","1"
"the_look","0.838","0.0522","95.011","0.0413","0.0531","8.34e-06","4","0.634","2","237320","-5.363","0.541","1"
"believe_in_love","0.462","0.15","132.435","0.0293","0.177","0.0266","4","0.515","3","324160","-13.135","0.422","1"
"humanity","0.696","0.073","88.047","0.0353","0.0113","0.000283","4","0.416","1","326653","-3.59","0.325","0"
"under_the_same_sun","0.853","0.117","150.232","0.106","0.0168","4.48e-05","4","0.391","2","293733","-6.009","0.298","1"
"second_chance","0.796","0.106","100.011","0.0333","0.00107","0","4","0.46","0","222067","-4.501","0.182","0"
"simple_man","0.367","0.279","121.074","0.0318","0.768","0","4","0.568","7","320267","-8.15","0.41","1"
"welcome_to_my_life","0.858","0.067","173.255","0.0963","0.0134","0","4","0.421","1","206773","-4.535","0.491","1"
"all_star","0.861","0.0829","104.034","0.0323","0.0319","0","4","0.731","11","200373","-5.881","0.78","1"
"walkin_on_the_sun","0.974","0.145","123.29","0.0318","0.43","0","4","0.735","6","205961","-4.636","0.967","1"
"little_miss_cant_be_wrong","0.903","0.38","116.44","0.0443","0.014","0.0218","4","0.515","0","232720","-8.832","0.927","1"
"two_princes","0.912","0.0565","103.731","0.0601","0.00162","2.1e-06","4","0.543","7","256733","-10.71","0.836","1"
"its_been_awhile","0.774","0.143","116.529","0.0338","0.00189","0.000549","4","0.509","6","264707","-4.054","0.0824","1"
"motivation","0.899","0.0646","168.376","0.138","0.000756","0","4","0.506","4","169960","-6.311","0.817","1"
"still_waiting","0.949","0.279","191.928","0.265","0.000859","5.84e-05","4","0.424","7","158733","-4.821","0.528","1"
"walking_disaster","0.943","0.151","111.231","0.0957","0.0057","0","4","0.285","11","286373","-3.06","0.429","1"
"eye_of_the_tiger","0.599","0.0873","108.873","0.0328","0.132","0.000311","4","0.817","0","245640","-9.249","0.548","0"
"shes_so_high","0.84","0.0998","124.269","0.0363","0.2","2.15e-06","4","0.537","9","224693","-4.626","0.211","1"
"house_of_the_rising_sun","0.584","0.0996","117.2","0.0345","0.000385","0.218","3","0.295","9","271280","-6.696","0.228","0"
"lonely_boy","0.872","0.0997","166.3","0.068","0.00417","0.00975","4","0.356","2","193653","-7.837","0.607","1"
"tighten_up","0.705","0.453","108.965","0.0665","0.00121","4.12e-06","4","0.504","6","211080","-6.179","0.567","0"
"wherever_you_will_go","0.719","0.115","112.027","0.0267","0.0367","0","4","0.558","2","208600","-5.113","0.371","1"
"i_fought_the_law","0.9","0.14","151.274","0.0545","0.00539","4.09e-05","4","0.525","2","163240","-6.815","0.883","1"
"rock_the_casbah","0.872","0.284","129.894","0.0573","0.287","0","4","0.796","9","222427","-6.722","0.866","0"
"bohemian_like_you","0.931","0.133","131.275","0.0344","0.00315","0.772","4","0.584","9","211707","-6.158","0.694","1"
"johnny_b","0.855","0.292","91.744","0.0293","0.136","4.5e-05","4","0.473","9","237467","-6.221","0.521","0"
"mr_brightside","0.936","0.0926","148.112","0.0917","0.00108","0","4","0.33","1","222587","-3.66","0.234","1"
"somebody_told_me","0.975","0.104","138.005","0.0824","0.000123","0.000379","4","0.5","10","197160","-3.176","0.767","0"
"bad_habit","0.884","0.136","123.069","0.038","0.0516","1.4e-05","4","0.731","0","221413","-4.202","0.843","0"
"the_kids_aren't_alright","0.943","0.0696","99.604","0.034","0.00705","3.16e-05","4","0.529","1","180160","-4.192","0.788","1"
"every_breath_you_take","0.46","0.0724","117.387","0.0346","0.56","0.0105","4","0.813","1","253887","-9.78","0.729","1"
"roxanne","0.746","0.043","134.03","0.354","0.026","2.39e-06","4","0.608","0","191947","-8.851","0.745","1"
"paint_it_black","0.8","0.393","158.716","0.11","0.0601","0.0033","4","0.469","5","202267","-9.241","0.591","0"
"Ride_Em_On_Down","0.949","0.353","116.03","0.1","0.181","0.0147","4","0.51","4","168987","-4.187","0.724","1"
"satisfaction","0.853","0.196","136.282","0.0353","0.0348","0.127","4","0.725","2","222813","-7.842","0.904","1"
"body_talks","0.855","0.372","185.791","0.29","0.00354","0","4","0.37","8","178116","-3.232","0.65","0"
"up_in_the_air","0.862","0.226","124.026","0.0857","0.00571","0","4","0.483","11","275787","-3.863","0.453","0"
"a_beautiful_lie","0.929","0.171","159.949","0.0921","0.00291","0.292","3","0.479","9","245307","-5.106","0.344","0"
"from_yesterday","0.876","0.035","135.055","0.0693","0.00578","0.00592","4","0.467","10","247373","-4.841","0.131","1"
"i_hate_everything_about_you","0.83","0.139","89.342","0.0421","0.00461","0","4","0.498","6","231480","-5.157","0.453","0"
"beautiful_day","0.921","0.382","136.264","0.0481","0.0144","0.00479","4","0.537","2","248067","-6.474","0.467","1"
"i_still_haven't_found_what_I'm_looking_for","0.783","0.0806","100.864","0.0363","0.0157","0.003","4","0.566","1","277477","-9.412","0.587","1"
"magnificent","0.712","0.114","114.974","0.035","0.000131","0.361","4","0.535","6","324013","-5.953","0.619","0"
"vertigo","0.831","0.141","139.946","0.0613","0.000153","0.00192","4","0.391","2","194520","-3.892","0.683","1"
"here_i_go_again","0.823","0.155","89.939","0.0407","0.0117","7.79e-05","4","0.292","7","275395","-6.763","0.244","1"
"ocean_avenue","0.904","0.0947","173.734","0.0638","3.43e-05","2.83e-05","4","0.486","6","198267","-3.751","0.786","0"
